0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.44940418004989624,0.9312658309936523,1.008872700936081e-07,0.5012027025222778,0.8853692412376404,-0.0505930595099926,0.5337124466896057,0.8170055150985718,-0.08857794106006622,0.5219974517822266,0.7682012319564819,-0.12231142073869705,0.48335355520248413,0.7404642105102539,-0.15658681094646454,0.4919281303882599,0.615299642086029,-0.07937409728765488,0.4984287619590759,0.4650357663631439,-0.12870334088802338,0.49882441759109497,0.3648403584957123,-0.15906910598278046,0.4964107275009155,0.2843570113182068,-0.1772603988647461,0.43606168031692505,0.631338357925415,-0.07377885282039642,0.4542577862739563,0.65326327085495,-0.1361403912305832,0.47540083527565,0.7519512176513672,-0.15211741626262665,0.484882116317749,0.8036971092224121,-0.15165723860263824,0.3920775353908539,0.6856848001480103,-0.07175467163324356,0.4175567626953125,0.7505338191986084,-0.12721194326877594,0.44974806904792786,0.8279240131378174,-0.12087620049715042,0.4652508497238159,0.8616163730621338,-0.10439059883356094,0.35623449087142944,0.7503243684768677,-0.0739336758852005,0.38195183873176575,0.8057371973991394,-0.1123116984963417,0.41508617997169495,0.8659478425979614,-0.10652704536914825,0.43089210987091064,0.8877274990081787,-0.09200679510831833,0
0.458335816860199,0.9025746583938599,1.4610859011554567e-07,0.5080239772796631,0.8646066188812256,-0.04965104162693024,0.5453728437423706,0.8157223463058472,-0.0907808244228363,0.5340358018875122,0.7851343750953674,-0.12827472388744354,0.4922840893268585,0.7761585712432861,-0.16639156639575958,0.4975352883338928,0.6177530288696289,-0.07949183881282806,0.5068967938423157,0.4671783447265625,-0.1309806853532791,0.5137035846710205,0.37058690190315247,-0.16300711035728455,0.5171971917152405,0.28902146220207214,-0.18231970071792603,0.4439247250556946,0.6426116824150085,-0.0744372010231018,0.46261709928512573,0.6631282567977905,-0.1359933763742447,0.4856841266155243,0.7623382806777954,-0.15263614058494568,0.49219369888305664,0.8020607829093933,-0.15381579101085663,0.403070867061615,0.7013342380523682,-0.0730380043387413,0.4231429696083069,0.7591979503631592,-0.12778647243976593,0.4575074315071106,0.8358997106552124,-0.12098700553178787,0.4713665544986725,0.8548765182495117,-0.10473635047674179,0.3700675070285797,0.7630465626716614,-0.07527534663677216,0.390811562538147,0.817305326461792,-0.11281241476535797,0.4238584637641907,0.8754374980926514,-0.10511733591556549,0.4403119683265686,0.8903062343597412,-0.08932605385780334,0
0.47318217158317566,0.9649291634559631,1.933119904151681e-07,0.5380423069000244,0.8730282783508301,-0.019344793632626534,0.5719149112701416,0.7550275325775146,-0.03885931894183159,0.5688043832778931,0.6799986362457275,-0.059457726776599884,0.5267461538314819,0.7001352906227112,-0.07663504779338837,0.49938666820526123,0.6185723543167114,-0.050935957580804825,0.5022426843643188,0.474003404378891,-0.08837229013442993,0.5039909482002258,0.37100300192832947,-0.11256933957338333,0.5015574097633362,0.27756574749946594,-0.13259100914001465,0.4509642720222473,0.6384538412094116,-0.06462034583091736,0.4968993663787842,0.6295949816703796,-0.11620223522186279,0.5167927742004395,0.7069519758224487,-0.12774190306663513,0.513681948184967,0.7478426694869995,-0.1294250637292862,0.4214436709880829,0.6955322027206421,-0.07958032190799713,0.4938601851463318,0.7556719779968262,-0.11979201436042786,0.5132455229759216,0.8204865455627441,-0.11018490791320801,0.5037503242492676,0.8294539451599121,-0.09842004626989365,0.4055479168891907,0.7702738046646118,-0.09821411967277527,0.48230835795402527,0.8312894701957703,-0.12137649953365326,0.49429240822792053,0.8730268478393555,-0.11494289338588715,0.48136404156684875,0.8661802411079407,-0.10800006240606308,0
0.4638635516166687,0.9494011402130127,3.515299056289223e-07,0.5255792140960693,0.8619052767753601,-0.019957713782787323,0.5534454584121704,0.759390652179718,-0.04123174771666527,0.5537582635879517,0.6852715611457825,-0.06277213245630264,0.5411868691444397,0.654354989528656,-0.08160640299320221,0.4858134984970093,0.6062882542610168,-0.048052508383989334,0.48440754413604736,0.46918201446533203,-0.08723843097686768,0.4835377037525177,0.359256774187088,-0.11303169280290604,0.48023444414138794,0.2683491110801697,-0.13237415254116058,0.4501796364784241,0.6287786960601807,-0.05931153893470764,0.49924948811531067,0.6078242063522339,-0.10761438310146332,0.5203701853752136,0.6914767622947693,-0.11678490787744522,0.5251070857048035,0.7400074601173401,-0.11696594208478928,0.4259670376777649,0.6856866478919983,-0.07243088632822037,0.4920716881752014,0.7213325500488281,-0.1119793951511383,0.5054998397827148,0.7881245613098145,-0.09709473699331284,0.49943363666534424,0.8048169612884521,-0.08116233348846436,0.4098609983921051,0.7600100040435791,-0.08868841826915741,0.4750972390174866,0.7975265979766846,-0.11222890764474869,0.48659488558769226,0.8450148701667786,-0.09980560094118118,0.47952866554260254,0.8503726124763489,-0.08721458911895752,0
0.49227386713027954,0.9319262504577637,3.394491798758281e-08,0.5265295505523682,0.8292427659034729,-0.020918555557727814,0.5460169911384583,0.7239170670509338,-0.04798406735062599,0.5524588227272034,0.659020185470581,-0.07854663580656052,0.5466651916503906,0.6295169591903687,-0.10868079215288162,0.4606721103191376,0.5814074277877808,-0.03809770569205284,0.4654395580291748,0.4431094229221344,-0.08468043059110641,0.4657384753227234,0.3369697332382202,-0.11773784458637238,0.4640522599220276,0.2471848726272583,-0.14010190963745117,0.4208499789237976,0.6260254979133606,-0.0494239442050457,0.5006802678108215,0.6029822826385498,-0.10216663777828217,0.5236928462982178,0.6813925504684448,-0.12067651748657227,0.5142508745193481,0.7271982431411743,-0.12688708305358887,0.4071802496910095,0.6976160407066345,-0.06378130614757538,0.5047286152839661,0.7091327905654907,-0.10534343123435974,0.5153573751449585,0.7730929255485535,-0.101566381752491,0.4937099814414978,0.7901732325553894,-0.09355761855840683,0.4080955982208252,0.777492880821228,-0.0817154198884964,0.48955193161964417,0.7847877740859985,-0.10758405178785324,0.5015185475349426,0.8293142318725586,-0.10423660278320312,0.48234793543815613,0.842186450958252,-0.09699469059705734,0
0.4723925292491913,0.8712960481643677,2.8076053126824263e-07,0.5182034969329834,0.777948260307312,-0.012498009018599987,0.5393898487091064,0.6873199939727783,-0.037506103515625,0.5482267141342163,0.6298391819000244,-0.06499949842691422,0.5315327048301697,0.6527377367019653,-0.0927344560623169,0.44069406390190125,0.5855017900466919,-0.05426253378391266,0.44798630475997925,0.46076422929763794,-0.09868922829627991,0.44586262106895447,0.35770440101623535,-0.12624722719192505,0.4378686249256134,0.2706294357776642,-0.14479248225688934,0.40875542163848877,0.626591682434082,-0.06925119459629059,0.5055375099182129,0.5899752974510193,-0.11757413297891617,0.5133984684944153,0.6619081497192383,-0.12037475407123566,0.4907548129558563,0.6908067464828491,-0.11612074822187424,0.40207159519195557,0.6956018209457397,-0.08513668179512024,0.5146687626838684,0.6968213319778442,-0.12880034744739532,0.5133879780769348,0.7486758828163147,-0.11696646362543106,0.4864070415496826,0.7533267736434937,-0.10303176194429398,0.41224610805511475,0.7710388898849487,-0.10252434760332108,0.502692699432373,0.7732696533203125,-0.12695136666297913,0.5023611783981323,0.8125593662261963,-0.11553562432527542,0.47743460536003113,0.8209934234619141,-0.10450412333011627,0
0.4647148847579956,0.8484234809875488,3.135183703761868e-07,0.5066021680831909,0.7595093250274658,-0.012073538266122341,0.5332533121109009,0.6766917109489441,-0.03872811421751976,0.5473281145095825,0.6299740672111511,-0.06775663048028946,0.536958634853363,0.6433137059211731,-0.09761320799589157,0.438016414642334,0.5870410203933716,-0.06247875094413757,0.4456332325935364,0.4664803743362427,-0.10944052040576935,0.44485265016555786,0.36709222197532654,-0.13905055820941925,0.43696749210357666,0.28245052695274353,-0.158564954996109,0.410086452960968,0.6333787441253662,-0.07846102863550186,0.5125409960746765,0.5869685411453247,-0.12677425146102905,0.5136000514030457,0.6490456461906433,-0.129846453666687,0.48512640595436096,0.6769146919250488,-0.12704302370548248,0.40771445631980896,0.7066848874092102,-0.09478925168514252,0.5227153301239014,0.6878290772438049,-0.13855502009391785,0.5156610608100891,0.7335385680198669,-0.12459302693605423,0.48716896772384644,0.7392309308052063,-0.11014234274625778,0.4209948778152466,0.7836121320724487,-0.11243368685245514,0.5122131705284119,0.7672170400619507,-0.13842900097370148,0.5075981616973877,0.7999305129051208,-0.12518812716007233,0.481719046831131,0.8097665309906006,-0.11297664791345596,0
0.47284552454948425,0.8647790551185608,3.0546107154805213e-07,0.5124441981315613,0.7648578882217407,-0.010034359060227871,0.5358759760856628,0.6711719036102295,-0.03548942506313324,0.5471172332763672,0.623132050037384,-0.06335599720478058,0.5329725742340088,0.645945131778717,-0.09217051416635513,0.4396035671234131,0.5849792957305908,-0.06258433312177658,0.4486369788646698,0.4492684304714203,-0.10570995509624481,0.44784432649612427,0.34792375564575195,-0.13331663608551025,0.4404100179672241,0.2608214318752289,-0.15264536440372467,0.41646069288253784,0.630460798740387,-0.07935517281293869,0.5177496075630188,0.5852908492088318,-0.1279691606760025,0.5166637897491455,0.6473078727722168,-0.13221189379692078,0.4857124090194702,0.676154375076294,-0.1299162656068802,0.4157552123069763,0.7030606269836426,-0.09543950110673904,0.5279055833816528,0.6912165880203247,-0.13585101068019867,0.5193478465080261,0.7355765104293823,-0.12184679508209229,0.48868921399116516,0.7408995032310486,-0.10799966007471085,0.42754656076431274,0.7795386910438538,-0.11279964447021484,0.5187155604362488,0.7712985277175903,-0.1350681632757187,0.5124717950820923,0.8077713251113892,-0.12099111825227737,0.48321524262428284,0.8154569268226624,-0.10915947705507278,0
0.4581243395805359,0.872616171836853,3.84039026357641e-07,0.49928417801856995,0.7646052837371826,-0.006250554695725441,0.5255143046379089,0.6753296852111816,-0.03344440087676048,0.5455195307731628,0.6228246092796326,-0.06348823010921478,0.5378901958465576,0.6225854158401489,-0.09344436228275299,0.44050416350364685,0.5788523554801941,-0.05969644710421562,0.4480552673339844,0.4455046057701111,-0.10827168822288513,0.44906938076019287,0.34119337797164917,-0.1394599825143814,0.4426528811454773,0.25828319787979126,-0.1587308943271637,0.42024415731430054,0.6258974075317383,-0.07886922359466553,0.5246113538742065,0.5858023762702942,-0.12639977037906647,0.5294880270957947,0.6543726325035095,-0.12769217789173126,0.5037667751312256,0.6789087057113647,-0.12186539173126221,0.42057257890701294,0.7017289996147156,-0.09790671616792679,0.5296183824539185,0.675342321395874,-0.13988420367240906,0.5236216187477112,0.7274949550628662,-0.1215716302394867,0.49096018075942993,0.7329933643341064,-0.10269906371831894,0.4301110506057739,0.7769573330879211,-0.1173616424202919,0.5204193592071533,0.7663842439651489,-0.13785049319267273,0.5127009153366089,0.804887592792511,-0.11673305928707123,0.4790191054344177,0.8096586465835571,-0.09894409775733948,0
0.45673662424087524,0.862981379032135,3.745800540855271e-07,0.4932017922401428,0.7478241920471191,-0.007117981556802988,0.522047758102417,0.6589140295982361,-0.034697722643613815,0.546079695224762,0.6189832091331482,-0.06565260887145996,0.5469397306442261,0.6315678358078003,-0.09678760170936584,0.44120293855667114,0.5795324444770813,-0.05822479724884033,0.447929322719574,0.44896888732910156,-0.10514900088310242,0.44873344898223877,0.34798774123191833,-0.13613243401050568,0.4443177878856659,0.2643464505672455,-0.15665298700332642,0.4228636622428894,0.6291255354881287,-0.07832954078912735,0.5233856439590454,0.5808874368667603,-0.12977200746536255,0.5254570245742798,0.6401277780532837,-0.13637839257717133,0.498711496591568,0.6658540368080139,-0.1338605135679245,0.42618048191070557,0.7066289186477661,-0.09782282263040543,0.5330840945243835,0.6789084672927856,-0.13797633349895477,0.5246859788894653,0.7228978872299194,-0.12004874646663666,0.49135422706604004,0.7291154861450195,-0.10203761607408524,0.4365665018558502,0.7817612886428833,-0.11855974793434143,0.5253422856330872,0.7671867609024048,-0.13743682205677032,0.5154377222061157,0.7995215654373169,-0.11747510731220245,0.48244860768318176,0.8032218813896179,-0.10091334581375122,0
